id,question,opa,opb,opc,opd,cop,choice_type,exp,subject_name,topic_name
86a0b6b4-f7fb-43d6-b0d3-b8a91ce41cf2,The killing range of a military rifle is about:,100 yards,500 yards,1000 yards,300 yards,3,single,D i.e. 3000 yards,Forensic Medicine,
59c13e97-a053-4dd4-8ce9-43c8edf9f091,Long term administration of glucocorticoids can cause all of the following except:,Proximal myopathy,Hyperkalemia,Hypertension,Cataract,1,multi,,Pharmacology,
712eb5d1-12ca-4957-9808-7d4c9342bf52,Which of the following is recommended in a woman with Antiphospholipid Antibodies and history of prior aboions / still bih.,Aspirin only,Aspirin + Low molecular weight Heparin,Aspirin + Low molecular weight Heparin + Prednisolone,No Treatment,1,single,"Answer is B (Aspirin + Low molecular weight Heparin): The recommended treatment for women with recurrent pregnancy loss associated with antiphospholipid syndrome includes combined Aspirin and Heparin therapy. 'In pregnant SLE patients with Antiphospholipid antibodies and prior fetal loss, treatment with heparin (standard or low -molecular- weight) plus low dose aspirin has been shown in prospective controlled trials to increase significantly the propoion of live bihs'. - Harrison's 17th/2082 'Combined aspirin and heparin therapy has proven effectiveness and is the preferred treatment for women with recurrent pregnancy loss associated with antiphospholipid syndrome' - Speroff 7th/1084 Antiphospholipid syndrome in pregnancy The risk of pregnancy loss in women with APS and prior pregnancy loss may exceed 60% History of recurrent fetal loss in a pregnant woman with Antiphospholipid antibodies is an indication of treatment during pregnancy as these are identifiable and treatable immunologic disorders Treatment options include Antiplatelet agents such as Aspirin, Anticoagulants such as Heparin / LMWH, and coicosteroids Aspirin along with Heparin / LMWH is the recommended treatment of choice. Coicosteroids should be avoided ifpossible. If required to control maternal SLE, these should be used at the lowest effective doses for the shoest time required.",Medicine,
b83fc8f1-110b-4120-bc15-aecf121286cf,H. Influenzae true statement is/are,"Capsulated coccobacilli, shows pleomorphism.",Stained by Loeffler's methylene blue/Dilute carbol fuchsin,Shows satellitism (dependent upon V factor).,All of the above,3,multi,,Microbiology,
66d0274d-7763-490d-9f75-38e84ad46678,Best investigation when there is clinical suspicion of pulmonary embolism in a patient is-,D-Dimmer Assay,Multidetector CT angiography,Doppler ultrasound,Catheter angiography,1,single,Answer is B (Multidetector CT Angiography): For patients with strong clinical suspicions/high likehood of DVT. Imaging tests are obligatory. CT scan with intravenous contrast (Multidetector CT Angiography) is the test of choice for the diagnosis of PE. Invasive catheter based pulmonary Angiography is highly specific but reserved for patients with unsatisfactory chest CT or those who require an interventional procedure like catheter directed thrombolysis or embolectomy.,Medicine,
b5164f42-b322-40b6-afc0-4ff2a8c5adc6,One of the following is an example of painless midline swelling :,Branchial cyst,Thyroglossal cyst,Cystic hygroma,Carotid body tumour,1,single,Ans is 'b' ie Thyroglossal cyst. Midline swelling of neck from above downwardsLudwig's anginaEnlarged submental lymph nodesSublingual dermoidLipoma in submental regionThyroglossal cyst Subhyoid bursitisGoitre Lipoma & enlarged lymph nodes in the suprasternal space of bumsRetrosternal goiterThymic swelling(A dermoid cyst may occur anywhere in the midline),Surgery,Miscellaneous (Neck)
875457b3-de75-4476-9f54-e0ec1b329b76,embryo implants on the endometrium after--------of feilisation :,3-5 days,7-9 days,10 days,16 days,1,single,"6-7 days after feilisation, the embryo implants the uterine wall. Reference : william's Textbook of Obstetrics 4th edition page no 89",Gynaecology & Obstetrics,General obstetrics
42fcf2f0-f933-49fd-8d67-602b988d3b2e,Main MOA brimonidine in glaucoma -,Decreased aqueous secretion,Increased trabecular outflow,Increased uveoscleral outflow,Reduce vitreous volume,0,single,Brimonidine (0.2% : 2 times/day). It is a selective alpha-2-adrenergic agonist and lowers IOP by decreasing aqueous production. Because of increased allergic reactions and tachyphylaxis rates it is not considered the drug of first choice in POAG. It is used as second drug of choice and also for combination therapy with other drugs. Ref.AK Khurana 4th edition page no 223,Ophthalmology,Glaucoma
5a6dd5af-29b2-410b-8cfe-eed8db7e4e6c,"Troponin-T is preferable to CPK-MB in the diagnosis of acute myocardial infarction (MI) in all of the following situations, EXCEPT:",Bedside diagnosis of MI,Postoperatively (after CABG),Reinfarction after 4 days,Small infarcts,2,multi,"Levels of Troponin-I (TnI ) and Troponin-T (TnT) may remain elevated for 7-10 days after STEMI. So it is not useful fohe diagnosis of reinfarction after 4 days. In all the other mentioned conditions Troponin-T is preferable to CPK-MB. CPK-MB rises within 4-8 h and generally returns to normal by 48-72 h. Ref: Harrisons principles of internal medicine, 18th edition, Page: 2024.",Medicine,
093fb6d8-207f-45da-b5b1-7743e45e063c,Theodore Croll 1986 is associated with:,Use of 18% hydrochloric acid and pumice - microabrasion,Use of 12 fluted bur to remove the defects,Bleaching techniques,Dakin's solution,0,single,,Dental,
e312de46-7220-42e0-a279-1ab0c53536ca,IL-2 is secreted by -,CD4 lymphocytes,CD8 cells,Macrophages,Neutrophils,0,single,"Option 1 IL-2 (Previously called T-cell growth factor) is a protein produced mainly by helper T 1 cells. It is a major T-cell growth factor. It stimulates both helper and cytotoxic T cells to grow. It also promotes the growth of B cells and can activate natural killer (NK) cells and monocytes. IL-2 acts on T cells in an autocrine fashion. Activation of T cells results in expression of IL-2R and the production of IL-2. Option 2, 3, 4 IL-1: Produced by all nucleatedcells (Mainly by APCs such asMacrophages, monocytesdendritic cell, B-cells andendothelial cell). IL-6: TH 2 cells, macrophages IL-8: Macrophages, endothelial cells IL-12: Macrophages",Microbiology,"Immunology Pa 2 ( Hybridoma Technology, Complement Pathways, Interferon, Structure and Functions of Immune Cells )"
440919a3-b2cf-4805-8e41-1cc5e76d4d12,Which of the following variabls is measure on ordinal scale-,Type of anemia,Severity of anemia,Hemoglobin,Serum ferritin,1,single,"Scales can be: Qualitative: Categorical scales: Nominal : eg: names of countries . Dichotomous : eg: yes/no, presence/absence. Ordinal : severity of disease: mild/moderate/severe.eg: staging of cancer, kuppusamy socioeconomic class. Quantitative: Metric scales: Interval Ratio",Social & Preventive Medicine,Biostatistics
86736026-849c-4baa-863f-61e3ce4783f0,Association of cognitive learning,Knowledge,Attitudes,Skills,All of the above,0,multi,,Social & Preventive Medicine,
94d4337a-499f-4163-a4b7-513e6de5b8e2,Which acts on nuclear receptors,Glucocorticoids,Thyroxine,Progesterone,Insulin,1,single,"Ans. is 'b' i.e., Thyroxine Hormones with intracellular receptors (Group I hormones)* Cytoplasmic :- Glucocorticoids (cortisol/cortisone), mineralocorticoids, androgens, progestins.* Nucleus :- Estrogen, Thyroid hormones (T3, T4), retinoic acid, Vitamin D (Calcitriol or 1,25 (OH)2 D3).",Physiology,Endocrinology and Reproduction
24eef242-f927-4c88-832a-c78a476d9934,What is the recommended isolation period of Hepatitis A from the initial onset of symptoms?,1 week,2 weeks,3 weeks,4 weeks,1,single,"Isolation period of Hepatitis A is first 14 days of illness and for at least 7 days after jaundice show up. Incubation period of Hepatitis A is 10-50 days, commonly about 30-35 days.",Social & Preventive Medicine,
84720510-82f3-413e-bbbb-350947c0a18b,Non-parenteral hepatitis is -,Hepatitis E,Hepatitis B,Hepatitis C,Hepatitis D,0,single,Hepatitis E transmitted enterically through fecal population of drinking water REF:ANANTHANARAYANAN TEXT BOOK OF MICROBIOLOGY 9EDITION PGNO.550,Microbiology,Virology
87f63678-3f39-4400-a158-422017bbb225,Most common complication of tonsillectomy is-,Hemorrhage,Teeth injury,Pneumonia,Otitis media,0,single,"Ans. is 'a' i.e., Hemorrhage ""Post-tonsillectomy hemorrhage is the most common complication, occuring in approximately 2 to 5%, and should be taken seriously ""._________Bellenger's otolaryngologyComplications of tonsillectomyo Complications of tonsillectomy may beImmediateDelayedImmediate complicationsPrimary haemorrhage : Occurs at the time of operation. It can be controlled by pressure, ligation or electrocoagulation of the bleeding vessels.Reactionary haemorrhage: Occurs within a period of 24 hours.Injury to tonsillar pillars, uvula, soft palate, tongue or superior constrictor muscle due to bad surgical technique.Injury to teeth.Aspiration of blood.Facial oedema : Some patients get oedema of the face particularly of the eyelids.Surgical emphysemaDalayed complicationsSecondary haemorrhage: Usually seen between the 5th to 10th post-operative day. It is the result of sepsis and premature separation of the membrane. Usually, it is heralded by bloodstained sputum but may be profuse.Infection : Infection of tonsillar fossa may lead to parapharyngeal abscess or otitis media.Lung complications : Aspiration of blood, mucus or tissue fragments may cause atelectasis or lung abscess.Scarring in soft palate and pillars.Tonsillar remnants : Tonsil tags or tissue, left due to inadequate surgery, may get repeatedly infected.Hypertrophy of lingual tonsil: This is a late complication and is compensatory to loss of palatine tonsils.",ENT,Pharynx
16f045db-7f70-4323-93b4-c786c999101a,For gold inlays gingival margin finish line should be,Shoulder preparation,Chamfer preparation,Bevel,Knife edge,2,single,,Dental,
64a8cd46-12da-4659-9699-5fa9475a51f5,Torsades de pointes causes?,EideQRS,Sho QRS,Wide QT,Sho QT,2,single,"Wide or long QT interval is seen with it. Torsades de pointes is a specific form of polymorphic ventricular tachycardia in patients with a long QT interval. It is characterized by rapid, irregular QRS complexes, which appear to be twisting around the electrocardiogram (ECG) baseline. Reference: Harrison 20th edition pg 1554",Medicine,C.V.S
c81e9f34-09db-47ee-bdfa-b706c37d5a32,The guidelines according to Baby Friendly Hospital Initiative includes all except –,Mothers and infant to be together for 24 hours a day,Mother to initiate breast feeding within 4 hours of normal delivery,Giving newborn infants no food or drink other than breast milk,Encouraging breast feeding on demand,1,multi,"""Helping the mother initiate breastfeeding within the first hour of birth in normal delivery and 4 hours following caesarean section"".  —Park
Baby friendly hospital initiatives

Baby friendly hospital initiative (BFHI) was launched for promotion, protection and support of breastfeeding.
It was launched by WHO and UNICEF.
BFHI has listed following ten steps, which the hospital must fulfill.


Have a written breastfeeding policy that is routinely communicated to all health care staff
Train all health care staff in skills necessary to implement this policy.
Inform all pregnant women about the benefits and management of breastfeeding.
Help mothers initiate breastfeeding within a half-hour of birth.
Show mothers how to breastfeed, and how to maintain lactation even if they should be separated from their infants.
Give newborn infants no food or drink other than breast milk, unless medically indicated.
Practice rooming-in-allow mothers and infants to remain together - 24 hours a day.
Encourage breastfeeding on demand.
Give no artificial teats or pacifiers (also called dummies or soothers) to breastfeeding infants.
Foster the establishment of breastfeeding support groups and refer mothers to them on discharge from the hospital or clinic.",Social & Preventive Medicine,
d8c21935-1065-4377-b37c-4e292464f580,True about Cryptococcus neoformans is A/E:,Capsule excludes India ink paicles,Common in immunocompromised patient,Anti-capsular antibody prevents recurrence,Strongly positive Mucicarmine stain of the organism in tissue is useful,2,multi,"Cryptococcal gelatinous capsule stains bright pink with mucicarmine stain and discriminates the organism from histoplasma and blastomycosis. India ink stain paicles are extruded by the gelatinous capsule and hence only the background is stained. In cryptococcal meningitis, CSF examination reveals evidence of chronic meningitis with mononuclear cell pleocytosis and increased protein levels. Cryptococcal antigen (CRAg) detection in CSF and blood is based on serologic detection of cryptococcal polysaccharide and is both sensitive and specific. Cryptococcus neoformans :Common in immunocompromised patient",Medicine,fungal infection
a1f8743b-d508-4289-a67e-2de985b99ff5,Where is thermogenin located?,Cytoplasm,Lysosome,Mitochondria,Golgi complex,2,single,Thermogenin is uncoupler of oxidative phosphorylation and present in mitochondria,Biochemistry,
